primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,class_name,inat_taxon_id,author,license,rating,url,filename,collection
limpki,"['picpig2', 'rufhor2', 'yecpar', 'chacha1']",['call'],-16.7581,-56.8764,Aramus guarauna,Limpkin,Aves,7.0,Eric DeFonso,by-nc-sa,4.5,https://xeno-canto.org/124540/download,train_audio/limpki/XC124540.ogg,XC
pluibi1,[],['song'],-16.5728,-49.3122,Theristicus caerulescens,Plumbeous Ibis,Aves,3768.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/599229/download,train_audio/pluibi1/XC599229.ogg,XC
pabspi1,[],['song'],5.5963,-75.8214,Synallaxis albescens,Pale-breasted Spinetail,Aves,10999.0,Isain Contreras Rodríguez,by-nc-sa,4.0,https://xeno-canto.org/490522/download,train_audio/pabspi1/XC490522.ogg,XC
rufnig1,[],[],-23.2354,-46.9709,Antrostomus rufus,Rufous Nightjar,Aves,201066.0,sandiamant,cc-by-nc,0.0,https://static.inaturalist.org/sounds/796113.m4a?1692492806,train_audio/rufnig1/iNat796113.ogg,iNat
socfly1,[],['call'],9.8328,-83.5635,Myiozetetes similis,Social Flycatcher,Aves,16842.0,Paul Driver,by-nc-sa,4.0,https://xeno-canto.org/955369/download,train_audio/socfly1/XC955369.ogg,XC
whwpic1,['undtin1'],['song'],-16.0781,-50.218,Picumnus albosquamatus,White-wedged Piculet,Aves,17786.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/933861/download,train_audio/whwpic1/XC933861.ogg,XC
houspa,[],['call'],38.0266,-84.3217,Passer domesticus,House Sparrow,Aves,13858.0,Antonio Xeira,by-nc-sa,3.0,https://xeno-canto.org/264025/download,train_audio/houspa/XC264025.ogg,XC
swtman1,[],"['call', ' song']",-26.3443,-49.3158,Chiroxiphia caudata,Swallow-tailed Manakin,Aves,14306.0,Marcelo Hübel,by-nc-sa,4.0,https://xeno-canto.org/541723/download,train_audio/swtman1/XC541723.ogg,XC
yecpar,[],[],-15.795,-47.9268,Brotogeris chiriri,Yellow-chevroned Parakeet,Aves,19215.0,Eli Vieira,cc-by-nc,0.0,https://static.inaturalist.org/sounds/161899.mp3?1612300054,train_audio/yecpar/iNat161899.ogg,iNat
yehcar1,[],[],3.4489,-76.5492,Daptrius chimachima,Yellow-headed Caracara,Aves,1432779.0,Jorge Aguilera,cc-by-nc,0.0,https://static.inaturalist.org/sounds/809526.wav?1694304932,train_audio/yehcar1/iNat809526.ogg,iNat
coffal1,[],[],15.7689,-96.1921,Micrastur semitorquatus,Collared Forest-Falcon,Aves,4698.0,Carlos Domínguez-Rodríguez,cc-by-nc,0.0,https://static.inaturalist.org/sounds/356045.mp3?1644593466,train_audio/coffal1/iNat356045.ogg,iNat
varant1,[],"['call', ' subsong']",-8.7158,-35.8427,Thamnophilus caerulescens,Variable Antshrike,Aves,15757.0,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/665405/download,train_audio/varant1/XC665405.ogg,XC
coffal1,[],['call'],-9.9826,-50.0151,Micrastur semitorquatus,Collared Forest-Falcon,Aves,4698.0,GABRIEL LEITE,by-nc-sa,3.0,https://xeno-canto.org/118866/download,train_audio/coffal1/XC118866.ogg,XC
shcfly1,[],[],-30.1984,-57.6431,Myiarchus ferox,Short-crested Flycatcher,Aves,16006.0,Sebastián Gómez Barboza Silveira,cc0,0.0,https://static.inaturalist.org/sounds/1589870.wav?1754086534,train_audio/shcfly1/iNat1589870.ogg,iNat
eulfly1,['grfdov1'],['song'],-22.4179,-42.7379,Lathrotriccus euleri,Euler's Flycatcher,Aves,17231.0,Eric DeFonso,by-nc-sa,4.5,https://xeno-canto.org/247442/download,train_audio/eulfly1/XC247442.ogg,XC
flawar1,[],['call'],-23.2112,-47.0579,Myiothlypis flaveola,Flavescent Warbler,Aves,201223.0,Dante Buzzetti,by-nc-sa,5.0,https://xeno-canto.org/746765/download,train_audio/flawar1/XC746765.ogg,XC
yebela1,['smbtin1'],"['call', ' song']",-13.211,-66.707,Elaenia flavogaster,Yellow-bellied Elaenia,Aves,16714.0,Jacob Wijpkema,by-nc-sa,4.5,https://xeno-canto.org/1028535/download,train_audio/yebela1/XC1028535.ogg,XC
shcfly1,[],['canto'],-9.738,-65.3235,Myiarchus ferox,Short-crested Flycatcher,Aves,16006.0,Caio Brito,by-nc-sa,4.0,https://xeno-canto.org/427601/download,train_audio/shcfly1/XC427601.ogg,XC
sofspi1,"['gretho2', 'rubthr1']",['song'],-32.8606,-60.6486,Synallaxis frontalis,Sooty-fronted Spinetail,Aves,10996.0,Franco Vushurovich,by-nc-sa,4.5,https://xeno-canto.org/1052872/download,train_audio/sofspi1/XC1052872.ogg,XC
scadov1,[],[],-19.8054,-40.6759,Columbina squammata,Scaled Dove,Aves,3564.0,Claudio Novaes,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1349438.m4a?1742999187,train_audio/scadov1/iNat1349438.ogg,iNat
rufcas2,['chvcon1'],['call'],-13.8891,-50.1832,Casiornis rufus,Rufous Casiornis,Aves,17102.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,3.5,https://xeno-canto.org/901263/download,train_audio/rufcas2/XC901263.ogg,XC
socfly1,[],[],13.7677,-89.1251,Myiozetetes similis,Social Flycatcher,Aves,16842.0,Rodríguez Viky,cc-by-nc,0.0,https://static.inaturalist.org/sounds/546393.m4a?1665192709,train_audio/socfly1/iNat546393.ogg,iNat
thlwre1,[],"['duet', ' song']",-19.1456,-40.0645,Campylorhynchus turdinus,Thrush-like Wren,Aves,7480.0,Jeremy Minns,by-nc-sa,4.0,https://xeno-canto.org/82166/download,train_audio/thlwre1/XC82166.ogg,XC
rumfly1,[],"['call', ' song']",-8.9244,-62.0836,Myiozetetes cayanensis,Rusty-margined Flycatcher,Aves,16833.0,GABRIEL LEITE,by-nc-sa,4.0,https://xeno-canto.org/167312/download,train_audio/rumfly1/XC167312.ogg,XC
ruftof1,[],['call'],-4.2349,-70.2931,Poecilotriccus latirostris,Rusty-fronted Tody-Flycatcher,Aves,17026.0,Jerome Fischer,by-nc-sa,5.0,https://xeno-canto.org/452939/download,train_audio/ruftof1/XC452939.ogg,XC
pabspi1,[],['song'],0.9242,-51.2155,Synallaxis albescens,Pale-breasted Spinetail,Aves,10999.0,Robson Silva e Silva,by-nc-sa,5.0,https://xeno-canto.org/377226/download,train_audio/pabspi1/XC377226.ogg,XC
spbant3,[],['call'],-23.4337,-45.0838,Hypoedaleus guttatus,Spot-backed Antshrike,Aves,15959.0,Diego Caiafa,by-nc-sa,4.0,https://xeno-canto.org/193645/download,train_audio/spbant3/XC193645.ogg,XC
osprey,[],[],28.6012,-81.2028,Pandion haliaetus,Osprey,Aves,116999.0,knightblossom,cc-by-nc,0.0,https://static.inaturalist.org/sounds/606593.m4a?1677708271,train_audio/osprey/iNat606593.ogg,iNat
plcjay1,[],['call'],-19.5501,-62.5623,Cyanocorax chrysops,Plush-crested Jay,Aves,8484.0,Sjoerd Mayer,by-nc-sa,5.0,https://xeno-canto.org/2631/download,train_audio/plcjay1/XC2631.ogg,XC
rubthr1,[],['song'],-31.7566,-52.2331,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,Fernando Jacobs,by-nc-sa,3.0,https://xeno-canto.org/293351/download,train_audio/rubthr1/XC293351.ogg,XC
nacnig1,[],['call'],-17.5847,-40.0865,Chordeiles nacunda,Nacunda Nighthawk,Aves,19661.0,Fernando Igor de Godoy,by-nc-sa,3.0,https://xeno-canto.org/422598/download,train_audio/nacnig1/XC422598.ogg,XC
spispi1,[],[],-34.7549,-58.1246,Synallaxis spixi,Spix's Spinetail,Aves,10915.0,Unknown,cc-by-nc,0.0,https://static.inaturalist.org/sounds/165401.wav?1613850707,train_audio/spispi1/iNat165401.ogg,iNat
pvttyr1,[],[],-34.0015,-59.1579,Hemitriccus margaritaceiventer,Pearly-vented Tody-Tyrant,Aves,16273.0,Sabrina Andrea Rendon Anaya,by-nc-sa,5.0,https://xeno-canto.org/898958/download,train_audio/pvttyr1/XC898958.ogg,XC
whbwar2,[],[],-27.4589,-55.1618,Myiothlypis leucoblephara,White-browed Warbler,Aves,201224.0,Guille Ivan Spajic,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1450719.wav?1746804581,train_audio/whbwar2/iNat1450719.ogg,iNat
sibtan2,['scadov1'],['call'],-13.3725,-47.327,Ramphocelus carbo,Silver-beaked Tanager,Aves,10056.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/788972/download,train_audio/sibtan2/XC788972.ogg,XC
yebela1,"['strcuc1', 'soulap1', 'grekis']",['song'],-1.0054,-46.8002,Elaenia flavogaster,Yellow-bellied Elaenia,Aves,16714.0,Alex Lees,by-nc-sa,2.5,https://xeno-canto.org/149792/download,train_audio/yebela1/XC149792.ogg,XC
whbwar2,[],[],-31.5233,-60.4763,Myiothlypis leucoblephara,White-browed Warbler,Aves,201224.0,Pablo H Capovilla,cc-by,0.0,https://static.inaturalist.org/sounds/448028.wav?1653268346,train_audio/whbwar2/iNat448028.ogg,iNat
osprey,[],[],31.9786,-81.1676,Pandion haliaetus,Osprey,Aves,116999.0,Nonbinary-Naturalist,cc0,0.0,https://static.inaturalist.org/sounds/393353.wav?1649971711,train_audio/osprey/iNat393353.ogg,iNat
osprey,[],[],28.4006,-80.7065,Pandion haliaetus,Osprey,Aves,116999.0,Will Rektorik,cc-by-nc,0.0,https://static.inaturalist.org/sounds/794737.wav?1692317248,train_audio/osprey/iNat794737.ogg,iNat
greyel,[],[],49.2342,-57.7951,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,Nikita Rybkin,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1148964.mpga?1722473444,train_audio/greyel/iNat1148964.ogg,iNat
socfly1,[],[],20.4823,-87.2756,Myiozetetes similis,Social Flycatcher,Aves,16842.0,pandion,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1198673.m4a?1726076922,train_audio/socfly1/iNat1198673.ogg,iNat
greant1,[],[],9.0594,-79.6475,Taraba major,Great Antshrike,Aves,15957.0,Emily Hjalmarson,cc-by-nc,0.0,https://static.inaturalist.org/sounds/358521.wav?1645148915,train_audio/greant1/iNat358521.ogg,iNat
greyel,[],['call'],34.3945,-90.212,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,J.R. Rigby,by-nc-sa,4.0,https://xeno-canto.org/308710/download,train_audio/greyel/XC308710.ogg,XC
pirfly1,[],[],6.3739,-75.5239,Legatus leucophaius,Piratic Flycatcher,Aves,17312.0,Ana Maria Benavides,cc-by-nc,0.0,https://static.inaturalist.org/sounds/418250.wav?1651446229,train_audio/pirfly1/iNat418250.ogg,iNat
bncfly,[],['call'],34.285,-114.069,Myiarchus tyrannulus,Brown-crested Flycatcher,Aves,16016.0,Lauren Harter,by-nc-sa,5.0,https://xeno-canto.org/289042/download,train_audio/bncfly/XC289042.ogg,XC
magant1,[],"['call', ' song']",-19.2852,-57.9811,Cercomacra melanaria,Mato Grosso Antbird,Aves,15737.0,Jacob Wijpkema,by-nc-sa,5.0,https://xeno-canto.org/738434/download,train_audio/magant1/XC738434.ogg,XC
23158,[],[],-33.7065,-61.4052,Physalaemus albonotatus,Pale-legged Weeping Frog,Amphibia,23158.0,Camilo Garcia Gonzalez,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1316143.mp3?1740435440,train_audio/23158/iNat1316143.ogg,iNat
fusfly1,[],['call'],-25.5535,-54.5209,Cnemotriccus fuscatus,Fuscous Flycatcher,Aves,17076.0,Marcelo da Rocha,by-nc-sa,5.0,https://xeno-canto.org/561818/download,train_audio/fusfly1/XC561818.ogg,XC
houspa,[],"['call', ' song']",63.1838,75.4373,Passer domesticus,House Sparrow,Aves,13858.0,Albert Lastukhin,by-nc-sa,4.0,https://xeno-canto.org/431685/download,train_audio/houspa/XC431685.ogg,XC
houspa,[],[],18.9153,-70.4151,Passer domesticus,House Sparrow,Aves,13858.0,Harly Suárez,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1362595.m4a?1743865934,train_audio/houspa/iNat1362595.ogg,iNat
roahaw,['grekis'],['call'],15.6005,-87.7517,Rupornis magnirostris,Roadside Hawk,Aves,201041.0,Mayron McKewy Mejía,by-nc-sa,4.5,https://xeno-canto.org/183746/download,train_audio/roahaw/XC183746.ogg,XC
souscr1,[],['call'],-13.5538,-61.0087,Chauna torquata,Southern Screamer,Aves,6910.0,Joseph Tobias and Nathalie Seddon,by-nc-sa,5.0,https://xeno-canto.org/63275/download,train_audio/souscr1/XC63275.ogg,XC
oliwoo1,[],[],-23.9381,-46.9632,Sittasomus griseicapillus,Olivaceous Woodcreeper,Aves,11511.0,cliobr,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1032764.wav?1715464412,train_audio/oliwoo1/iNat1032764.ogg,iNat
linwoo1,[],['song'],-22.6613,-48.1558,Dryocopus lineatus,Lineated Woodpecker,Aves,17858.0,Nunes-de-Almeida,by-nc-sa,4.0,https://xeno-canto.org/499703/download,train_audio/linwoo1/XC499703.ogg,XC
socfly1,[],[],18.6071,-90.728,Myiozetetes similis,Social Flycatcher,Aves,16842.0,Diana Karina Blancas Olvera,cc-by-nc,0.0,https://static.inaturalist.org/sounds/374536.wav?1647723367,train_audio/socfly1/iNat374536.ogg,iNat
ruther1,"['chobla1', 'bkcdon', 'baymac']",['call'],-13.7656,-66.1005,Tigrisoma lineatum,Rufescent Tiger Heron,Aves,5048.0,Richard E. Webster,by-nc-sa,3.5,https://xeno-canto.org/708491/download,train_audio/ruther1/XC708491.ogg,XC
eulfly1,[],['song'],-9.2162,-35.8741,Lathrotriccus euleri,Euler's Flycatcher,Aves,17231.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.0,https://xeno-canto.org/697387/download,train_audio/eulfly1/XC697387.ogg,XC
whtdov,[],[],-31.5829,-60.7063,Leptotila verreauxi,White-tipped Dove,Aves,3280.0,Eduardo Luis Beltrocco,cc-by,0.0,https://static.inaturalist.org/sounds/155662.m4a?1609110314,train_audio/whtdov/iNat155662.ogg,iNat
banana,[],['song'],4.351,-74.652,Coereba flaveola,Bananaquit,Aves,10199.0,Jerome Fischer,by-nc-sa,5.0,https://xeno-canto.org/571076/download,train_audio/banana/XC571076.ogg,XC
blttit1,[],['song'],-26.5723,-53.8018,Tityra cayana,Black-tailed Tityra,Aves,8830.0,Bernabe Lopez-Lanus,by-nc-sa,3.0,https://xeno-canto.org/551348/download,train_audio/blttit1/XC551348.ogg,XC
masgna1,[],"['call', ' song']",-22.6562,-59.581,Polioptila dumicola,Masked Gnatcatcher,Aves,7509.0,Rosendo Manuel Fraga,by-nc-sa,0.0,https://xeno-canto.org/444382/download,train_audio/masgna1/XC444382.ogg,XC
bobfly1,['grekis'],"['call', ' flight call', ' song']",8.8667,-75.7859,Megarynchus pitangua,Boat-billed Flycatcher,Aves,16737.0,Nick Komar,by-nc-sa,4.5,https://xeno-canto.org/317718/download,train_audio/bobfly1/XC317718.ogg,XC
ragmac1,[],['call'],-14.1689,-67.9178,Ara chloropterus,Red-and-green Macaw,Aves,19016.0,Richard E. Webster,by-nc-sa,5.0,https://xeno-canto.org/860592/download,train_audio/ragmac1/XC860592.ogg,XC
trokin,[],['song'],9.7798,-83.8383,Tyrannus melancholicus,Tropical Kingbird,Aves,16787.0,Mike Nelson,by-nc-sa,4.0,https://xeno-canto.org/166810/download,train_audio/trokin/XC166810.ogg,XC
soulap1,[],[],4.6603,-74.0926,Vanellus chilensis,Southern Lapwing,Aves,4867.0,Fundación Dodo Colombia,cc-by-nc,0.0,https://static.inaturalist.org/sounds/307834.m4a?1632184534,train_audio/soulap1/iNat307834.ogg,iNat
bkhpar,[],[],27.3249,-82.4345,Aratinga nenday,Nanday Parakeet,Aves,367562.0,Annie Wall,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1275848.m4a?1735567469,train_audio/bkhpar/iNat1275848.ogg,iNat
redjun,[],['call'],22.1309,-159.6556,Gallus gallus,Red Junglefowl,Aves,882.0,Phoenix Birder,by-nc-sa,5.0,https://xeno-canto.org/502076/download,train_audio/redjun/XC502076.ogg,XC
bobfly1,['scadov1'],"['call', ' song', ' song a']",-17.3986,-44.8068,Megarynchus pitangua,Boat-billed Flycatcher,Aves,16737.0,Jeremy Minns,by-nc-sa,3.5,https://xeno-canto.org/82264/download,train_audio/bobfly1/XC82264.ogg,XC
yecpar,['roahaw'],['song'],-6.7455,-46.9907,Brotogeris chiriri,Yellow-chevroned Parakeet,Aves,19215.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/493206/download,train_audio/yecpar/XC493206.ogg,XC
bobfly1,[],['call'],-0.4383,-76.2791,Megarynchus pitangua,Boat-billed Flycatcher,Aves,16737.0,Paul Bourdin,by-nc-sa,5.0,https://xeno-canto.org/742771/download,train_audio/bobfly1/XC742771.ogg,XC
masgna1,[],['song'],-19.4066,-63.4597,Polioptila dumicola,Masked Gnatcatcher,Aves,7509.0,Jacob Wijpkema,by-nc-sa,5.0,https://xeno-canto.org/663273/download,train_audio/masgna1/XC663273.ogg,XC
sofspi1,[],[],-34.6135,-58.3513,Synallaxis frontalis,Sooty-fronted Spinetail,Aves,10996.0,Donna Pomeroy,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1252812.m4a?1731880565,train_audio/sofspi1/iNat1252812.ogg,iNat
varant1,"['pvttyr1', 'masgna1']",['call'],-20.108,-62.661,Thamnophilus caerulescens,Variable Antshrike,Aves,15757.0,Dan Lane,by-nc-sa,3.5,https://xeno-canto.org/145449/download,train_audio/varant1/XC145449.ogg,XC
bncfly,[],['call'],15.7891,-87.1432,Myiarchus tyrannulus,Brown-crested Flycatcher,Aves,16016.0,Oliver Komar,by-nc-sa,2.0,https://xeno-canto.org/150281/download,train_audio/bncfly/XC150281.ogg,XC
litnig1,[],[],-31.4412,-60.8168,Setopagis parvula,Little Nightjar,Aves,367507.0,Pablo H Capovilla,cc-by,0.0,https://static.inaturalist.org/sounds/1244283.wav?1730723427,train_audio/litnig1/iNat1244283.ogg,iNat
grasal3,[],['song'],-16.7546,-56.8859,Saltator coerulescens,Bluish-grey Saltator,Aves,9850.0,Dante Buzzetti,by-nc-sa,5.0,https://xeno-canto.org/657811/download,train_audio/grasal3/XC657811.ogg,XC
soulap1,[],['alarm call'],9.1215,-79.7016,Vanellus chilensis,Southern Lapwing,Aves,4867.0,Melvin Bonilla,by-nc-sa,2.0,https://xeno-canto.org/147195/download,train_audio/soulap1/XC147195.ogg,XC
houspa,[],['call'],17.1738,-96.7752,Passer domesticus,House Sparrow,Aves,13858.0,Manuel Grosselet,by-nc-sa,5.0,https://xeno-canto.org/806714/download,train_audio/houspa/XC806714.ogg,XC
greela,[],"['song', ' subsong']",-22.5177,-52.2961,Myiopagis viridicata,Greenish Elaenia,Aves,16892.0,Dante Buzzetti,by-nc-sa,4.0,https://xeno-canto.org/993173/download,train_audio/greela/XC993173.ogg,XC
whiwoo1,[],[],-15.7599,-47.8675,Melanerpes candidus,White Woodpecker,Aves,18183.0,Guilherme A. Fischer,cc-by-nc,0.0,https://static.inaturalist.org/sounds/854455.m4a?1701472036,train_audio/whiwoo1/iNat854455.ogg,iNat
compot1,[],[],8.9802,-79.5648,Nyctibius griseus,Common Potoo,Aves,19667.0,Rosabel Miro,cc-by-nc,0.0,https://static.inaturalist.org/sounds/199031.wav?1619768083,train_audio/compot1/iNat199031.ogg,iNat
varant1,[],['song'],-32.2082,-58.122,Thamnophilus caerulescens,Variable Antshrike,Aves,15757.0, Guillermo Treboux,by-nc-sa,0.0,https://xeno-canto.org/557425/download,train_audio/varant1/XC557425.ogg,XC
greyel,[],[],40.1095,-88.1813,Tringa melanoleuca,Greater Yellowlegs,Aves,3892.0,Christopher Hensel,cc-by-nc,0.0,https://static.inaturalist.org/sounds/838193.wav?1698505098,train_audio/greyel/iNat838193.ogg,iNat
saffin,[],['call'],-19.1824,-48.3936,Sicalis flaveola,Saffron Finch,Aves,9864.0,Bob Planque,by-nc-sa,3.0,https://xeno-canto.org/78199/download,train_audio/saffin/XC78199.ogg,XC
wesfie1,[],['call'],-4.108,-78.964,Pyriglena maura,Western Fire-eye,Aves,1286886.0,Niels Krabbe,by-sa,4.0,https://xeno-canto.org/250299/download,train_audio/wesfie1/XC250299.ogg,XC
ragmac1,[],['call'],-13.1381,-69.6118,Ara chloropterus,Red-and-green Macaw,Aves,19016.0,Richard E. Webster,by-nc-sa,4.0,https://xeno-canto.org/963505/download,train_audio/ragmac1/XC963505.ogg,XC
whlspi1,[],['song'],-19.2667,-57.0167,Synallaxis albilora,White-lored Spinetail,Aves,10992.0,Jeremy Minns,by-nc-sa,4.0,https://xeno-canto.org/279496/download,train_audio/whlspi1/XC279496.ogg,XC
baffal1,[],['song'],-3.8141,-46.8045,Micrastur ruficollis,Barred Forest-Falcon,Aves,4699.0,Josh Engel,by-nc-sa,4.0,https://xeno-canto.org/147162/download,train_audio/baffal1/XC147162.ogg,XC
bkcdon,[],"['call', ' song']",-9.1737,-64.5221,Donacobius atricapilla,Black-capped Donacobius,Aves,116877.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,5.0,https://xeno-canto.org/1045156/download,train_audio/bkcdon/XC1045156.ogg,XC
strcuc1,[],['song'],-6.1195,-50.3208,Tapera naevia,Striped Cuckoo,Aves,1989.0,FilhoManfredini,by-nc-sa,5.0,https://xeno-canto.org/371378/download,train_audio/strcuc1/XC371378.ogg,XC
fepowl,[],['song'],21.0917,-89.667,Glaucidium brasilianum,Ferruginous Pygmy Owl,Aves,19822.0,Alfredo Dorantes Euan,by-nc-sa,3.0,https://xeno-canto.org/583425/download,train_audio/fepowl/XC583425.ogg,XC
coffal1,[],['song'],9.1332,-79.7195,Micrastur semitorquatus,Collared Forest-Falcon,Aves,4698.0,Kent Livezey,by-nc-sa,4.0,https://xeno-canto.org/580341/download,train_audio/coffal1/XC580341.ogg,XC
rufnig1,[],['song'],-11.3834,-37.4001,Antrostomus rufus,Rufous Nightjar,Aves,201066.0,Juha Honkala,by-nc-sa,4.0,https://xeno-canto.org/167119/download,train_audio/rufnig1/XC167119.ogg,XC
smbani,[],[],9.2489,-70.2787,Crotophaga ani,Smooth-billed Ani,Aves,1971.0,Henrry,cc-by,0.0,https://static.inaturalist.org/sounds/1316254.wav?1740445961,train_audio/smbani/iNat1316254.ogg,iNat
undtin1,[],['song'],-12.8384,-69.2945,Crypturellus undulatus,Undulated Tinamou,Aves,20592.0,Myornis,by-nc-sa,3.0,https://xeno-canto.org/59780/download,train_audio/undtin1/XC59780.ogg,XC
bbwduc,[],[],27.884,-97.1933,Dendrocygna autumnalis,Black-bellied Whistling Duck,Aves,6893.0,Shaun Michael,cc-by-nc,0.0,https://static.inaturalist.org/sounds/172060.m4a?1615683588,train_audio/bbwduc/iNat172060.ogg,iNat
grekis,[],[],13.3224,-88.265,Pitangus sulphuratus,Great Kiskadee,Aves,16956.0,Nestor Herrera,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1722434.wav?1766449039,train_audio/grekis/iNat1722434.ogg,iNat
plcjay1,[],['call'],-25.7045,-54.47,Cyanocorax chrysops,Plush-crested Jay,Aves,8484.0,Fabrício Grigolin,by-nc-sa,5.0,https://xeno-canto.org/1009591/download,train_audio/plcjay1/XC1009591.ogg,XC
fusfly1,[],['song'],-22.4312,-42.0337,Cnemotriccus fuscatus,Fuscous Flycatcher,Aves,17076.0,Ricardo Gagliardi,by-nc-sa,5.0,https://xeno-canto.org/472397/download,train_audio/fusfly1/XC472397.ogg,XC
rinkin1,['fusfly1'],['song'],-14.0858,-50.8244,Megaceryle torquata,Ringed Kingfisher,Aves,2552.0,JAYRSON ARAUJO DE OLIVEIRA,by-nc-sa,4.5,https://xeno-canto.org/837882/download,train_audio/rinkin1/XC837882.ogg,XC
rubthr1,[],[],-16.3229,-48.9279,Turdus rufiventris,Rufous-bellied Thrush,Aves,12738.0,Laurent Quéno,cc-by-nc,0.0,https://static.inaturalist.org/sounds/52897.mp3?1576510428,train_audio/rubthr1/iNat52897.ogg,iNat
epaori4,[],['call'],-30.5888,-58.4656,Icterus pyrrhopterus,Variable Oriole,Aves,72954.0,Blas Fandiño,by-nc-sa,4.0,https://xeno-canto.org/361131/download,train_audio/epaori4/XC361131.ogg,XC
roahaw,[],['call'],9.4262,-82.3085,Rupornis magnirostris,Roadside Hawk,Aves,201041.0,Xavier Riera,by-nc-sa,5.0,https://xeno-canto.org/928834/download,train_audio/roahaw/XC928834.ogg,XC
scther1,[],['song'],-24.2783,-50.5306,Phaethornis eurynome,Scale-throated Hermit,Aves,5622.0,Fernando Igor de Godoy,by-nc-sa,5.0,https://xeno-canto.org/299642/download,train_audio/scther1/XC299642.ogg,XC
astcra1,[],[],4.7755,-52.4001,Mustelirallus albicollis,Ash-throated Crake,Aves,508907.0,Julien Piolain,cc-by-nc,0.0,https://static.inaturalist.org/sounds/1431365.wav?1746105578,train_audio/astcra1/iNat1431365.ogg,iNat
